TS_REDE_es_mean	TS_REDE_ts_mean	TS_REDE_Rel_exp	TS_NEDE_es_mean	TS_NEDE_ts_mean	TS_NEDE_Rel_exp	TS_nonEnhTE_es_mean	TS_nonEnhTE_ts_mean	TS_nonEnhTE_Rel_exp	No_TS_Enh_es_mean	No_TS_Enh_ts_mean	No_TS_Enh_Rel_exp	es_mean	ts_mean	Rel_exp
 	 	 	 	 	 	 	 	 	1.4506629	0.62901289	0.82165001	0.62606445	1.97417735	-1.3481129
 	 	 	 	 	 	 	 	 	-2.2491387	-2.60232075		1.8275548	2.1856218	-0.358067
 	 	 	 	 	 	 	 	 	3.26104795	2.56039	0.70065795	-6.71234325	-6.61207985	
 	 	 	 	 	 	 	 	 	-0.1668124225	0.392443969	-0.5592563915	1.64126445	2.15260185	-0.5113374
 	 	 	 	 	 	 	 	 	1.01356895	-0.14852853	1.16209748	-0.09556555	-0.520970421	0.425404871
 	 	 	 	 	 	 	 	 	1.5200733	0.7306616	0.7894117	-4.98231075	-3.1723058	
 	 	 	 	 	 	 	 	 	-6.0242313	-1.77055745		-0.9929027	-0.9875357	-0.0053669999999999
 	 	 	 	 	 	 	 	 	-1.07596768	-1.9187706		-4.4483264	-4.27206155	
 	 	 	 	 	 	 	 	 	1.48660565	2.21115105	-0.7245454	-5.27184415	-5.09557935	
 	 	 	 	 	 	 	 	 	-2.9708762	-6.1925411		-4.6418245	-3.5210757	
 	 	 	 	 	 	 	 	 	3.45900965	-0.381566296	3.840575946	-4.22744985	-4.05118525	
 	 	 	 	 	 	 	 	 	2.78621925	1.67476405	1.1114552	-4.0287304	-3.85246575	
 	 	 	 	 	 	 	 	 	1.94168845	-0.0997265	2.04141495	1.5467844	0.217714285	1.329070115
 	 	 	 	 	 	 	 	 	0.8257576	1.0113122	-0.1855546	-7.31929075	-7.64302585	
 	 	 	 	 	 	 	 	 	0.910023525	-4.0727163	4.982739825	-5.7702547	-5.5939896	
 	 	 	 	 	 	 	 	 	4.248342	4.349848	-0.101506	-4.4770465	-4.22478025	
 	 	 	 	 	 	 	 	 	-3.4421899	-1.686999		4.6325982	5.3047104	-0.672112199999999
 	 	 	 	 	 	 	 	 	1.92832085	1.9225801	0.00574074999999996	2.001319	1.874737	0.126582
 	 	 	 	 	 	 	 	 	1.0680621	2.41722775	-1.34916565	1.688488	1.4824781	0.2060099
 	 	 	 	 	 	 	 	 	3.4604362	3.6190509	-0.1586147	0.84950205	1.94813395	-1.0986319
 	 	 	 	 	 	 	 	 	-1.29822515	-0.02827378	-1.26995137	-2.591537	-5.20328685	
 	 	 	 	 	 	 	 	 	-4.54974565	-7.4029278		-7.7196215	-8.119358	
 	 	 	 	 	 	 	 	 	-5.9681235	-5.79185865		-3.3930694	-6.7977984	
 	 	 	 	 	 	 	 	 	-4.75518525	-2.20594325		1.5251305	1.633234	-0.1081035
 	 	 	 	 	 	 	 	 	-2.3552909	-1.3441005		1.032948625	-0.178033125	1.21098175
 	 	 	 	 	 	 	 	 	-3.2715355	-4.70071935		-0.1766596285	0.989553	-1.1662126285
 	 	 	 	 	 	 	 	 	-7.1491157	-6.972851		1.5130939	-2.73919535	4.25228925
 	 	 	 	 	 	 	 	 	-1.7187239	-3.0117588		-1.9376178	-0.083793695	-1.853824105
 	 	 	 	 	 	 	 	 	2.3585844	2.4262215	-0.0676371000000002	4.4393297	4.0861225	0.3532072
 	 	 	 	 	 	 	 	 	2.10705025	2.28702845	-0.1799782	2.164023	2.0882611	0.0757619000000003
 	 	 	 	 	 	 	 	 	5.2671825	4.3117623	0.9554202	-2.75524965	3.5537709	-6.30902055
 	 	 	 	 	 	 	 	 	-5.59048485	-6.9991827		0.957195675	1.19512015	-0.237924475
 	 	 	 	 	 	 	 	 	-2.5032717	-1.75352895		0.981092325	0.88951095	0.0915813749999999
 	 	 	 	 	 	 	 	 	-1.048270965	-1.076701675		0.250379735	1.0675679	-0.817188165
 	 	 	 	 	 	 	 	 	-0.066016807	1.02456935	-1.090586157	-6.7670277	-5.3537975	
 	 	 	 	 	 	 	 	 	2.2399374	3.60432765	-1.36439025	-1.16042385	-0.86386075	-0.2965631
 	 	 	 	 	 	 	 	 	0.464510855	0.79494865	-0.330437795	-0.8911653	-0.0737424999999999	-0.8174228
 	 	 	 	 	 	 	 	 	1.92366415	1.15997425	0.7636899	-6.7003197	-0.0136424	-6.6866773
 	 	 	 	 	 	 	 	 	-0.15007995	-2.23876755	2.0886876	-5.479933	-3.2390268	
 	 	 	 	 	 	 	 	 	2.05971825	1.51911315	0.5406051	-0.97409105	0.90044175	-1.8745328
 	 	 	 	 	 	 	 	 	-0.523641265	0.701587065	-1.22522833	-6.4969892	-6.3207248	
 	 	 	 	 	 	 	 	 	0.83455177	2.46713455	-1.63258278	-5.90236905	-5.726104	
 	 	 	 	 	 	 	 	 	0.20504742	-0.267267975	0.472315395	-0.03185088	0.93463585	-0.96648673
 	 	 	 	 	 	 	 	 	-5.1845861	-3.31216275		-1.51626775	-1.4265490965	
 	 	 	 	 	 	 	 	 	-2.2429653	-6.66459585		-0.84015075	-1.40346025	0.5633095
 	 	 	 	 	 	 	 	 	-5.2884269	-5.980645		-2.34710215	-5.8853665	
 	 	 	 	 	 	 	 	 	-7.75031965	-7.574055		-0.19731749	1.42086185	-1.61817934
 	 	 	 	 	 	 	 	 	-6.92204335	-7.8217807		-3.3859447	-0.046090885	-3.339853815
 	 	 	 	 	 	 	 	 	-5.78564565	-5.60938065		-2.3618189	-7.583484	
 	 	 	 	 	 	 	 	 	-3.1136208	-5.80583865		-3.74703515	3.619254	-7.36628915
 	 	 	 	 	 	 	 	 	-6.39266065	-6.2923968		-1.96809235	2.10721695	-4.0753093
 	 	 	 	 	 	 	 	 	-2.14516245	-0.52210891	-1.62305354	-1.3991347	3.2691518	-4.6682865
 	 	 	 	 	 	 	 	 	-6.25112265	-6.0748583		-4.74787225	-1.4657986	
 	 	 	 	 	 	 	 	 	-4.2306975	-6.77107735		-0.800958725	-1.3012488	0.500290075
 	 	 	 	 	 	 	 	 	-5.61912585	-6.311344		-5.78209	-6.68182685	
 	 	 	 	 	 	 	 	 	1.33475105	-0.637469044	1.972220094	1.4290613	2.46084835	-1.03178705
 	 	 	 	 	 	 	 	 	2.07930805	2.4401884	-0.36088035	1.21249995	2.6419557	-1.42945575
 	 	 	 	 	 	 	 	 	-2.1370986	-1.4110662		2.7766974	3.032693	-0.2559956
 	 	 	 	 	 	 	 	 	-3.8998754	-5.4605762		-3.22255065	1.10893034	-4.33148099
 	 	 	 	 	 	 	 	 	-5.3518755	-5.1756108		-5.82245495	-0.295970525	-5.526484425
 	 	 	 	 	 	 	 	 	-4.2841286	-4.9763468		3.73098145	3.64254715	0.0884342999999994
 	 	 	 	 	 	 	 	 	-5.4517355	-5.12346775		-4.646059	-4.1976336	
 	 	 	 	 	 	 	 	 	-4.7193029	-4.54303815		-6.16267565	-4.117928	
 	 	 	 	 	 	 	 	 	-4.89987515	-4.72361075		-6.34088565	-6.1646211	
 	 	 	 	 	 	 	 	 	-4.852514	-4.6762495		-2.04730735	-5.571008	
 	 	 	 	 	 	 	 	 	-4.81552955	-4.71526645		-5.0115459	-5.25031875	
 	 	 	 	 	 	 	 	 	-3.947342	-3.7710774		-2.75234425	-5.363534	
 	 	 	 	 	 	 	 	 	-4.9048588	-4.72859375		2.4666513	2.4239917	0.0426595999999999
 	 	 	 	 	 	 	 	 	-5.412617	-5.23635215		1.14108495	0.7662762	0.37480875
 	 	 	 	 	 	 	 	 	-5.4149475	-5.2386825		-3.13278805	-3.82500625	
 	 	 	 	 	 	 	 	 	-5.6467905	-5.470526		-2.8429668	-2.3144299	
 	 	 	 	 	 	 	 	 	-5.9089985	-3.8065123		-6.2737715	-6.0975068	
 	 	 	 	 	 	 	 	 	1.36943705	-1.19158592	2.56102297	5.1596152	5.1043343	0.0552809000000005
 	 	 	 	 	 	 	 	 	-5.6664865	-3.54573715		3.47748565	3.77752745	-0.3000418
 	 	 	 	 	 	 	 	 	-5.92380405	-5.7475392		2.565339	2.99726935	-0.43193035
 	 	 	 	 	 	 	 	 	-5.3408859	-5.16462115		2.19304105	2.4678364	-0.27479535
 	 	 	 	 	 	 	 	 	-6.0302515	-5.8539865		0.52214876	0.5082727275	0.0138760325000001
 	 	 	 	 	 	 	 	 	-5.2641085	-5.08784415		-1.076938855	-0.123030247	-0.953908608
 	 	 	 	 	 	 	 	 	1.9965653	1.62778325	0.36878205	-6.8283907	-4.56716325	
 	 	 	 	 	 	 	 	 	-4.4731425	-4.29687765		-5.15204425	-3.0127798	
 	 	 	 	 	 	 	 	 	-4.2406495	-4.0643848		-5.4439963	-3.6067674	
 	 	 	 	 	 	 	 	 	-6.2615206	-6.08525535		-5.24011865	-2.3325009	
 	 	 	 	 	 	 	 	 	-6.67185565	-6.495591		3.0134883	3.11733395	-0.10384565
 	 	 	 	 	 	 	 	 	-5.8780794	-5.7018149		-5.35517665	-7.0825894	
 	 	 	 	 	 	 	 	 	-6.0941835	-5.9179188		2.0120293	2.78919735	-0.77716805
 	 	 	 	 	 	 	 	 	-5.4630417	-5.2867772		3.2117431	3.27006275	-0.0583196500000001
 	 	 	 	 	 	 	 	 	-5.48760865	-5.31134365		-3.66596805	3.6552099	-7.32117795
 	 	 	 	 	 	 	 	 	-5.60555375	-5.4292891		-2.7516774	-4.43535875	
 	 	 	 	 	 	 	 	 	-3.00136605	-6.04380385		0.170915173	-1.460611	1.631526173
 	 	 	 	 	 	 	 	 	-4.8507935	-4.67452885		-7.27889875	-7.10263415	
 	 	 	 	 	 	 	 	 	-7.07404685	-6.897782		-3.2554797	-5.64549035	
 	 	 	 	 	 	 	 	 	-7.2161347	-7.03987		-1.98116385	-7.60306285	
 	 	 	 	 	 	 	 	 	-7.34578035	-7.16951525		-2.74421035	-7.5263832	
 	 	 	 	 	 	 	 	 	-6.43976735	-6.26350225		1.0501332	3.3093407	-2.2592075
 	 	 	 	 	 	 	 	 	-1.1886093	-2.4802311		-7.1219112	-6.945646	
 	 	 	 	 	 	 	 	 	2.731028	2.7366963	-0.00566829999999996	5.45813	6.15000975	-0.69187975
 	 	 	 	 	 	 	 	 	3.1611516	3.19781745	-0.0366658499999999	0.424426915	1.05229565	-0.627868735
 	 	 	 	 	 	 	 	 	6.78370185	6.74546115	0.0382407000000002	-3.947342	-3.7710774	
 	 	 	 	 	 	 	 	 	5.2018425	4.7577843	0.4440582	-2.71600115	-3.83221755	
 	 	 	 	 	 	 	 	 	3.29488575	3.02442955	0.2704562	-4.5635233	-4.7335442	
 	 	 	 	 	 	 	 	 	2.83311415	2.99311555	-0.1600014	-6.6596237	-6.483359	
 	 	 	 	 	 	 	 	 	-5.6022335	-5.6334877		-2.0175511	2.62890935	-4.64646045
 	 	 	 	 	 	 	 	 	7.7740262	7.2985439	0.475482299999999	0.56174608	0.220182805	0.341563275
 	 	 	 	 	 	 	 	 	-6.55414385	-6.37787935		-1.0962371	-2.32128195	
 	 	 	 	 	 	 	 	 	-0.41795389	-0.4586375	0.0406836099999999	1.7624076	4.58552075	-2.82311315
 	 	 	 	 	 	 	 	 	3.78647555	3.52488615	0.2615894	-7.935824	-7.68355725	
 	 	 	 	 	 	 	 	 	-0.024818651	-0.065755366	0.040936715	0.281789115	-4.73325845	5.015047565
 	 	 	 	 	 	 	 	 	-0.706718445	0.44009948	-1.146817925	-4.504603	-8.396786	
 	 	 	 	 	 	 	 	 	-3.22775305	-4.697879		-6.3176053	-7.00982335	
 	 	 	 	 	 	 	 	 	3.89448015	3.5358836	0.35859655	-6.8251741	-6.64890925	
 	 	 	 	 	 	 	 	 	2.38157705	2.07230535	0.3092717	-6.8347805	-6.6585158	
 	 	 	 	 	 	 	 	 	3.7909298	3.5028453	0.2880845	-6.9685205	-6.79225575	
 	 	 	 	 	 	 	 	 	-6.39560605	-6.2193407		-6.8360855	-6.65982085	
 	 	 	 	 	 	 	 	 	-2.9350673	-2.4530853		-3.5097465	-1.53879195	
 	 	 	 	 	 	 	 	 	-3.68188835	-5.81859065		-7.52638875	-7.35012415	
 	 	 	 	 	 	 	 	 	-5.1020195	-5.79423725		-5.29607035	-5.11980555	
 	 	 	 	 	 	 	 	 	-5.92707335	-5.1748068		1.35485175	-4.2874223	5.64227405
 	 	 	 	 	 	 	 	 	-4.67593285	-1.3772878205		2.88637205	3.84864745	-0.9622754
 	 	 	 	 	 	 	 	 	3.6892501	8.3429405	-4.6536904	1.13459165	3.6141206	-2.47952895
 	 	 	 	 	 	 	 	 	1.06080083	4.7167665	-3.65596567	3.7211231	4.1419549	-0.4208318
 	 	 	 	 	 	 	 	 	-6.4914783	-6.31521345		2.6772288	2.88911015	-0.21188135
 	 	 	 	 	 	 	 	 	-2.27616115	-1.1118594		-1.03214248	-4.05489315	
 	 	 	 	 	 	 	 	 	-3.12900125	-6.5724697		-1.96193655	1.98739905	-3.9493356
 	 	 	 	 	 	 	 	 	-5.75193435	-5.57566935		-0.534363575	0.76985035	-1.304213925
 	 	 	 	 	 	 	 	 	-5.9909551	-5.81469025		2.06187715	1.2137367	0.84814045
 	 	 	 	 	 	 	 	 	-6.0978147	-5.92155		-3.5075731	-1.04152613	
 	 	 	 	 	 	 	 	 	-6.980765	-6.8045001		1.94018335	3.54745	-1.60726665
 	 	 	 	 	 	 	 	 	-5.66203815	-5.561775		-2.12614475	1.3876585	-3.51380325
 	 	 	 	 	 	 	 	 	-4.3608388	-5.62905835		0.05882657	0.57844926	-0.51962269
 	 	 	 	 	 	 	 	 	-5.7666087	-5.59034415		-2.277076	0.86100405	-3.13808005
 	 	 	 	 	 	 	 	 	-5.88901835	-5.71275385		0.262970065	0.417313415	-0.15434335
 	 	 	 	 	 	 	 	 	-6.15051515	-5.97425055		2.6259594	2.7109932	-0.0850337999999997
 	 	 	 	 	 	 	 	 	-5.7666087	-5.59034415		0.53653535	1.36609005	-0.8295547
 	 	 	 	 	 	 	 	 	-5.79193565	-5.615671		-6.0256834	-4.5364516	
 	 	 	 	 	 	 	 	 	-6.3663995	-6.1901348		4.4678297	4.14693375	0.32089595
 	 	 	 	 	 	 	 	 	-5.846483	-5.6702185		3.35925745	3.4643131	-0.10505565
 	 	 	 	 	 	 	 	 	-5.81329625	-5.6370315		-5.8044345	-5.6281698	
 	 	 	 	 	 	 	 	 	-6.1219773	-6.021714		-6.6108802	-4.06613255	
 	 	 	 	 	 	 	 	 	-5.50630935	-5.3300445		-4.4596594	-4.28339455	
 	 	 	 	 	 	 	 	 	-6.16070115	-6.060438		-5.44490885	-5.268644	
 	 	 	 	 	 	 	 	 	-6.2795385	-6.10327385		-5.01343135	-2.30771955	
 	 	 	 	 	 	 	 	 	-2.2836211	3.29687595	-5.58049705	0.94569475	-3.26861295	4.2143077
 	 	 	 	 	 	 	 	 	-5.657403	-6.05713985		0.51427217	1.06859775	-0.55432558
 	 	 	 	 	 	 	 	 	-6.0239873	-5.92372465		1.517324935	2.61657785	-1.099252915
 	 	 	 	 	 	 	 	 	-6.22013835	-6.0438737		1.77963915	3.41752205	-1.6378829
 	 	 	 	 	 	 	 	 	-5.250486	-5.65022285		0.130187648	1.6066414	-1.476453752
 	 	 	 	 	 	 	 	 	-6.81329625	-6.63703185		-1.5077627	-0.064261681	-1.443501019
 	 	 	 	 	 	 	 	 	-6.3149125	-6.13864785		-1.37067015	-1.2156579	
 	 	 	 	 	 	 	 	 	-6.65667205	-6.4804075		0.774133725	-6.74138855	7.515522275
 	 	 	 	 	 	 	 	 	-5.80965975	-6.70939675		-6.83869195	-6.66242715	
 	 	 	 	 	 	 	 	 	-3.37939395	-5.42183185		-6.2340647	-6.05780035	
 	 	 	 	 	 	 	 	 	3.72014	6.8064635	-3.0863235	2.9690386	-7.40735735	10.37639595
 	 	 	 	 	 	 	 	 	-5.9327775	-5.75651285		0.94037603	3.1234517	-2.18307567
 	 	 	 	 	 	 	 	 	-5.9987453	-5.82248045		5.3230629	3.60617185	1.71689105
 	 	 	 	 	 	 	 	 	-6.16720195	-5.990937		-3.2113606	-3.7163808	
 	 	 	 	 	 	 	 	 	-5.974458	-5.7981935		-1.8268604	1.70744255	-3.53430295
 	 	 	 	 	 	 	 	 	-6.4675395	-6.2912748		0.94028278	-1.7715295	2.71181228
 	 	 	 	 	 	 	 	 	-6.0766251	-5.90036025		0.1874089785	1.5814843	-1.3940753215
 	 	 	 	 	 	 	 	 	-4.9197065	-4.74344185		4.09963885	2.6963579	1.40328095
 	 	 	 	 	 	 	 	 	-4.3518755	-4.1756108		0.861029725	1.1006661	-0.239636375
 	 	 	 	 	 	 	 	 	-5.16235495	-4.98609		-0.36494512	-0.61504783	0.25010271
 	 	 	 	 	 	 	 	 	-5.1172669	-4.94100235		2.90250905	3.3637643	-0.46125525
 	 	 	 	 	 	 	 	 	-4.53015615	-4.3538916		1.5488896	0.856867588	0.692022012
 	 	 	 	 	 	 	 	 	-4.9246217	-4.7483572		1.71928305	1.69846	0.0208230500000002
 	 	 	 	 	 	 	 	 	-4.6868817	-4.510617		1.44968305	2.7317882	-1.28210515
 	 	 	 	 	 	 	 	 	-3.71363435	-3.53736975		-2.08601625	-0.519557535	-1.566458715
 	 	 	 	 	 	 	 	 	-2.5323045	-2.35603985		0.44407807	0.435763863	0.00831420699999996
 	 	 	 	 	 	 	 	 	-3.9886099	-3.81234525		-3.47828595	-2.57418155	
 	 	 	 	 	 	 	 	 	-4.08543105	-3.90916645		-3.09865725	-5.77261225	
 	 	 	 	 	 	 	 	 	-3.38791475	-3.21165015		-0.46899052	-5.6545562	5.18556568
 	 	 	 	 	 	 	 	 	-4.6868817	-4.510617		-0.39396867	-0.775836	0.38186733
 	 	 	 	 	 	 	 	 	-4.29280445	-4.1925411		-4.8873407	-4.8630792	
 	 	 	 	 	 	 	 	 	-4.7117397	-4.535475		2.0925981	2.6368488	-0.5442507
 	 	 	 	 	 	 	 	 	-4.83347425	-4.65720915		3.604509	1.1836665	2.4208425
 	 	 	 	 	 	 	 	 	-4.18438135	-4.00811645		0.714871665	0.1350589	0.579812765
 	 	 	 	 	 	 	 	 	-5.75745435	-5.58118985		0.3436505065	3.68362935	-3.3399788435
 	 	 	 	 	 	 	 	 	-5.066283	-4.8900185		1.9086358	1.7290747	0.1795611
 	 	 	 	 	 	 	 	 	-4.3902855	-4.2140207		2.4008858	4.041102	-1.6402162
 	 	 	 	 	 	 	 	 	-5.1470145	-4.97074975		-2.4438194	-3.4744565	
 	 	 	 	 	 	 	 	 	-4.3783918	-4.2021272		-0.018693457	1.68090695	-1.699600407
 	 	 	 	 	 	 	 	 	-5.1498157	-4.973551		2.6236215	2.71628275	-0.0926612500000004
 	 	 	 	 	 	 	 	 	-4.6556871	-4.47942225		-0.76524311	-0.238671462	-0.526571648
 	 	 	 	 	 	 	 	 	-5.0088097	-4.832545		-1.8990897	-2.46875155	
 	 	 	 	 	 	 	 	 	-5.12155435	-4.94528985		4.4119572	4.1160409	0.2959163
 	 	 	 	 	 	 	 	 	-4.8177067	-4.641442		2.1231499	2.71529425	-0.59214435
 	 	 	 	 	 	 	 	 	-4.961831	-4.8615678		-4.3879149	-4.21165015	
 	 	 	 	 	 	 	 	 	-5.06331465	-4.88705		6.619823	6.5154309	0.1043921
 	 	 	 	 	 	 	 	 	-4.9823373	-4.80607265		3.54694115	3.9276549	-0.38071375
 	 	 	 	 	 	 	 	 	-5.0736777	-4.897413		3.3196043	1.7132385	1.6063658
 	 	 	 	 	 	 	 	 	-5.0810349	-4.90477015		3.2412956	3.3503318	-0.1090362
 	 	 	 	 	 	 	 	 	-5.18711115	-5.01084635		2.8835746	2.98611465	-0.10254005
 	 	 	 	 	 	 	 	 	-5.0118925	-4.83562785		3.33776345	3.5185765	-0.18081305
 	 	 	 	 	 	 	 	 	-5.1086537	-4.932389		-1.8522046	-1.1420675	
 	 	 	 	 	 	 	 	 	-5.3408859	-5.16462115		-1.77944455	-0.41071094	-1.36873361
 	 	 	 	 	 	 	 	 	-4.3543062	-4.1780418		1.89505015	1.8414204	0.0536297499999998
 	 	 	 	 	 	 	 	 	-3.9344032	-3.75813845		-5.85509105	-3.20489525	
 	 	 	 	 	 	 	 	 	-4.4161115	-4.239847		-0.11137484	-0.21489685	0.10352201
 	 	 	 	 	 	 	 	 	-4.31740675	-4.14114205		-2.6924993	-4.03110815	
 	 	 	 	 	 	 	 	 	-4.0558665	-3.8796018		0.2822274	-4.786181	5.0684084
 	 	 	 	 	 	 	 	 	-4.39737515	-4.2211101		-6.4443385	-6.26807385	
 	 	 	 	 	 	 	 	 	-4.7079433	-4.53167845		2.36345445	2.5791917	-0.21573725
 	 	 	 	 	 	 	 	 	-5.2127897	-5.036525		-1.41573463	-2.48539635	
 	 	 	 	 	 	 	 	 	2.3156855	3.7624347	-1.4467492	1.1926223	1.93009195	-0.73746965
 	 	 	 	 	 	 	 	 	-1.6649203	-1.48865555		-5.0885271	-4.78074535	
 	 	 	 	 	 	 	 	 	-3.3968757	-3.72061095		0.93168071	0.294222495	0.637458215
 	 	 	 	 	 	 	 	 	-0.299834035	-0.365219065	0.06538503	2.7542604	0.8715176	1.8827428
 	 	 	 	 	 	 	 	 	-3.6912542	-5.96843455		4.06880905	4.7851298	-0.71632075
 	 	 	 	 	 	 	 	 	2.33793855	2.2397122	0.09822635	-8.1188763	-6.1501305	
 	 	 	 	 	 	 	 	 	5.6837528	4.5375628	1.14619	-6.22213635	-6.0458715	
 	 	 	 	 	 	 	 	 	-7.4754968	-5.0270715		-6.89487455	-6.71861	
 	 	 	 	 	 	 	 	 	-4.37796115	-7.54985825		-3.8455361	-5.90623685	
 	 	 	 	 	 	 	 	 	-2.57405985	-3.616251		-6.7266875	-7.20242615	
 	 	 	 	 	 	 	 	 	8.0539265	5.80772685	2.24619965	-6.52253015	-6.0537842	
 	 	 	 	 	 	 	 	 	2.70544495	2.29727925	0.4081657	-3.67368515	-2.37768765	
 	 	 	 	 	 	 	 	 	-4.6180735	-5.55300495		-8.2089335	-8.0326686	
 	 	 	 	 	 	 	 	 	3.80403335	2.4408458	1.36318755	-4.73735735	-7.40925425	
 	 	 	 	 	 	 	 	 	0.465242485	0.620115875	-0.15487339	-2.1911822	-0.91859492	-1.27258728
 	 	 	 	 	 	 	 	 	-6.919296	-6.7430312		-2.0278392	-3.3953059	
 	 	 	 	 	 	 	 	 	0.40659794	0.57752703	-0.17092909	-6.8515859	-6.014357	
 	 	 	 	 	 	 	 	 	1.3912376	1.4712176	-0.0799799999999999	-6.0851055	-6.69236115	
 	 	 	 	 	 	 	 	 	3.6847783	2.97795155	0.706826749999999	-0.393318695	-2.1424693	1.749150605
 	 	 	 	 	 	 	 	 	1.7214608	3.78619415	-2.06473335	-5.82848925	-4.86870435	
 	 	 	 	 	 	 	 	 	-3.46568585	-3.3540627		-0.503239595	1.4043194	-1.907558995
 	 	 	 	 	 	 	 	 	0.75094804	0.550239585	0.200708455	-6.02641985	-7.29463935	
 	 	 	 	 	 	 	 	 	-6.94050275	-6.76423785		-8.29084925	-8.190586	
 	 	 	 	 	 	 	 	 	-4.6576565	-4.48139175		-6.78158725	-6.605323	
 	 	 	 	 	 	 	 	 	1.10935446	-2.65071825	3.76007271	-4.2870252	-5.5552449	
 	 	 	 	 	 	 	 	 	-5.64827705	-8.2089775		-5.92707335	-5.7508088	
 	 	 	 	 	 	 	 	 	-1.31664365	-2.582158		-5.8865018	-5.71023705	
 	 	 	 	 	 	 	 	 	-4.273436	-4.6574857		-6.40560165	-6.229337	
 	 	 	 	 	 	 	 	 	0.04367742	1.7420593	-1.69838188	-5.4204085	-0.338590675	-5.081817825
 	 	 	 	 	 	 	 	 	-3.9187858	-4.6110038		-2.3253704	-0.49729761	-1.82807279
 	 	 	 	 	 	 	 	 	4.1889133	3.985311	0.2036023	-2.15413235	-4.86328245	
 	 	 	 	 	 	 	 	 	-0.235184585	1.34402695	-1.579211535	-6.3820441	-6.85778235	
 	 	 	 	 	 	 	 	 	-6.63644915	-7.536186		-4.814625	-6.1405832	
 	 	 	 	 	 	 	 	 	6.5340035	6.7123884	-0.1783849	-1.11585555	-0.17343245	-0.9424231
 	 	 	 	 	 	 	 	 	0.64588587	0.74446745	-0.0985815799999999	-3.002455	-3.32619035	
 	 	 	 	 	 	 	 	 	-4.74146665	-4.2261655		-5.35211865	-6.91281965	
 	 	 	 	 	 	 	 	 	2.9442378	3.17682955	-0.23259175	-7.0516048	-6.95134165	
 	 	 	 	 	 	 	 	 	3.5388994	2.93509355	0.60380585	-2.22691855	-6.7569194	
 	 	 	 	 	 	 	 	 	0.53984487	0.76600235	-0.22615748	-5.7123082	-7.4894888	
 	 	 	 	 	 	 	 	 	2.4263855	2.2856146	0.140770900000001	-7.66203815	-7.561775	
 	 	 	 	 	 	 	 	 	-4.546841	-3.56955835		-1.79700005	-4.6214867	
 	 	 	 	 	 	 	 	 	-6.4494635	-6.27319885		-1.3197844	-2.6150562	
 	 	 	 	 	 	 	 	 	4.19977975	4.29961035	-0.0998306000000007	-6.0908852	-6.13110045	
 	 	 	 	 	 	 	 	 	5.831439	6.08290935	-0.25147035	-6.73729475	-6.63703185	
 	 	 	 	 	 	 	 	 	2.9997796	3.2018691	-0.2020895	-2.1151495	-0.36973854	-1.74541096
 	 	 	 	 	 	 	 	 	-0.071539515	2.7112025	-2.782742015	-5.3359745	-5.1597098	
 	 	 	 	 	 	 	 	 	-0.85712375	-0.045643255	-0.811480495	-2.5560772	-4.1519727	
 	 	 	 	 	 	 	 	 	5.286201	5.5636125	-0.277411499999999	-5.4505999	-5.27433515	
 	 	 	 	 	 	 	 	 	-7.26378485	-7.01151875		-4.63222085	-2.25979755	
 	 	 	 	 	 	 	 	 	2.9363754	2.290965	0.6454104	-3.55133695	-3.19200815	
 	 	 	 	 	 	 	 	 	-4.94816835	-3.24245665		-2.5530548	-2.62084065	
 	 	 	 	 	 	 	 	 	5.48152585	5.1241808	0.357345050000001	-5.31347285	-6.79817175	
 	 	 	 	 	 	 	 	 	7.2371512	6.4917202	0.745431	1.495200885	-7.3121741	8.807374985
 	 	 	 	 	 	 	 	 	3.4482933	3.34067965	0.10761365	-5.5567625	-1.7128024	
 	 	 	 	 	 	 	 	 	4.5620978	6.61717835	-2.05508055	-7.2744134	-6.52214715	
 	 	 	 	 	 	 	 	 	-2.44102595	-3.14220485		-7.6435645	-7.4672998	
 	 	 	 	 	 	 	 	 	2.49456845	4.9432625	-2.44869405	-5.3669013	-5.983118	
 	 	 	 	 	 	 	 	 	-6.6550957	-4.3178667		-2.3973683	-4.90183165	
 	 	 	 	 	 	 	 	 	0.01438555	-1.22801115	1.2423967	2.41342645	2.3585169	0.0549095500000001
 	 	 	 	 	 	 	 	 	1.1941084	2.8224174	-1.628309	-6.44661835	-6.27035355	
 	 	 	 	 	 	 	 	 	0.52230034	1.9351694	-1.41286906	-6.0588505	-5.8825858	
 	 	 	 	 	 	 	 	 	-0.70477248	-5.1626812	4.45790872	-6.5916105	-6.41534545	
 	 	 	 	 	 	 	 	 	-2.1083494	-2.70630315		-6.1079335	-5.931669	
 	 	 	 	 	 	 	 	 	0.985309075	0.921070605	0.06423847	-4.9197065	-4.74344185	
 	 	 	 	 	 	 	 	 	-0.0699101475	1.7087377	-1.7786478475	-6.7060411	-6.52977625	
 	 	 	 	 	 	 	 	 	-3.6143013	-1.53435935		-2.84592695	-2.8084291	
 	 	 	 	 	 	 	 	 	-3.2055379	-5.766239		-6.95956065	-6.859298	
 	 	 	 	 	 	 	 	 	-1.89611355	-1.41499655		-3.8282995	-5.7077152	
 	 	 	 	 	 	 	 	 	-5.6411275	-6.04982565		2.592016	1.54953985	1.04247615
 	 	 	 	 	 	 	 	 	4.4000113	5.069245	-0.669233700000001	-0.432234965	1.78983175	-2.222066715
